seed,solucion,f1_promedio_ponderado_km,f2_distancia_maxima_km,f3_numero_centros,indices_centros,centros
3,75,15.240763076177773,89.54682,9,"[6, 7, 11, 16, 19, 21, 26, 32, 34]","['Camargo', 'Casas', 'González', 'Jaumave', 'Mainero', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando']"
13,80,15.459460075662134,89.54682,9,"[6, 11, 18, 21, 26, 29, 32, 33, 34]","['Camargo', 'González', 'Llera', 'Matamoros', 'Nuevo Laredo', 'Padilla', 'Río Bravo', 'San Carlos', 'San Fernando']"
16,64,15.496207719045834,81.482774,9,"[2, 6, 7, 21, 26, 32, 33, 34, 38]","['Altamira', 'Camargo', 'Casas', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando', 'Tula']"
10,45,15.767629519074733,81.482774,9,"[1, 7, 19, 21, 24, 26, 32, 34, 38]","['Aldama', 'Casas', 'Mainero', 'Matamoros', 'Miguel Alemán', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Tula']"
17,85,15.890537625627697,81.482774,9,"[2, 6, 7, 21, 26, 32, 34, 38, 41]","['Altamira', 'Camargo', 'Casas', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Tula', 'Villagrán']"
18,86,15.911528375396944,85.066614,9,"[1, 12, 14, 21, 26, 28, 32, 33, 34]","['Aldama', 'Güémez', 'Gustavo Díaz Ordaz', 'Matamoros', 'Nuevo Laredo', 'Ocampo', 'Río Bravo', 'San Carlos', 'San Fernando']"
29,74,16.01439440816623,81.482774,9,"[2, 6, 7, 19, 21, 26, 32, 34, 38]","['Altamira', 'Camargo', 'Casas', 'Mainero', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Tula']"
6,70,16.052028252968775,81.482774,9,"[1, 6, 21, 26, 29, 32, 33, 34, 38]","['Aldama', 'Camargo', 'Matamoros', 'Nuevo Laredo', 'Padilla', 'Río Bravo', 'San Carlos', 'San Fernando', 'Tula']"
25,76,16.069230995340494,81.482774,9,"[2, 7, 21, 23, 26, 32, 34, 35, 38]","['Altamira', 'Casas', 'Matamoros', 'Mier', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'San Nicolás', 'Tula']"
5,87,17.188455881984513,88.50602,9,"[7, 8, 14, 21, 26, 32, 34, 35, 38]","['Casas', 'Ciudad Madero', 'Gustavo Díaz Ordaz', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'San Nicolás', 'Tula']"
7,28,24.64540191080648,87.858692,9,"[2, 6, 7, 11, 18, 26, 32, 33, 34]","['Altamira', 'Camargo', 'Casas', 'González', 'Llera', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando']"
16,77,24.89511972718273,74.208543,9,"[2, 6, 7, 11, 26, 32, 33, 34, 38]","['Altamira', 'Camargo', 'Casas', 'González', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando', 'Tula']"
8,85,24.905794057304583,87.858692,9,"[2, 6, 7, 11, 26, 30, 32, 33, 34]","['Altamira', 'Camargo', 'Casas', 'González', 'Nuevo Laredo', 'Palmillas', 'Río Bravo', 'San Carlos', 'San Fernando']"
9,85,24.942558294845607,80.642886,9,"[2, 7, 11, 14, 21, 26, 34, 35, 38]","['Altamira', 'Casas', 'González', 'Gustavo Díaz Ordaz', 'Matamoros', 'Nuevo Laredo', 'San Fernando', 'San Nicolás', 'Tula']"
11,94,25.04205234206116,80.642886,9,"[2, 6, 7, 11, 26, 32, 34, 35, 38]","['Altamira', 'Camargo', 'Casas', 'González', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'San Nicolás', 'Tula']"
0,64,25.060613760255265,87.858692,9,"[2, 5, 6, 7, 11, 26, 32, 34, 35]","['Altamira', 'Bustamante', 'Camargo', 'Casas', 'González', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'San Nicolás']"
15,72,25.139712587827532,87.858692,9,"[7, 11, 14, 18, 21, 26, 33, 34, 37]","['Casas', 'González', 'Gustavo Díaz Ordaz', 'Llera', 'Matamoros', 'Nuevo Laredo', 'San Carlos', 'San Fernando', 'Tampico']"
20,50,25.183585316105432,87.858692,9,"[6, 7, 8, 11, 18, 26, 32, 33, 34]","['Camargo', 'Casas', 'Ciudad Madero', 'González', 'Llera', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando']"
5,73,25.23102388376831,87.858692,9,"[7, 8, 11, 14, 18, 21, 26, 34, 35]","['Casas', 'Ciudad Madero', 'González', 'Gustavo Díaz Ordaz', 'Llera', 'Matamoros', 'Nuevo Laredo', 'San Fernando', 'San Nicolás']"
14,91,25.286645202705966,87.858692,9,"[7, 11, 14, 18, 21, 26, 34, 35, 37]","['Casas', 'González', 'Gustavo Díaz Ordaz', 'Llera', 'Matamoros', 'Nuevo Laredo', 'San Fernando', 'San Nicolás', 'Tampico']"
11,51,25.28944963376459,74.208543,9,"[2, 6, 7, 11, 26, 32, 34, 38, 41]","['Altamira', 'Camargo', 'Casas', 'González', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Tula', 'Villagrán']"
29,71,25.413306416303122,74.208543,9,"[2, 6, 7, 11, 19, 26, 32, 34, 38]","['Altamira', 'Camargo', 'Casas', 'González', 'Mainero', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Tula']"
28,80,25.427480922977974,87.858692,9,"[6, 7, 11, 16, 26, 32, 33, 34, 37]","['Camargo', 'Casas', 'González', 'Jaumave', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando', 'Tampico']"
20,80,25.433303132481683,74.208543,9,"[6, 7, 8, 11, 26, 32, 33, 34, 38]","['Camargo', 'Casas', 'Ciudad Madero', 'González', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando', 'Tula']"
5,77,25.48074170014456,80.642886,9,"[7, 8, 11, 14, 21, 26, 34, 35, 38]","['Casas', 'Ciudad Madero', 'González', 'Gustavo Díaz Ordaz', 'Matamoros', 'Nuevo Laredo', 'San Fernando', 'San Nicolás', 'Tula']"
13,65,25.504860496738676,87.858692,9,"[6, 8, 11, 18, 26, 32, 33, 34, 36]","['Camargo', 'Ciudad Madero', 'González', 'Llera', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando', 'Soto la Marina']"
24,77,25.594423119901812,87.858692,9,"[1, 6, 7, 11, 18, 26, 32, 33, 34]","['Aldama', 'Camargo', 'Casas', 'González', 'Llera', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando']"
21,91,25.706609025549177,80.642886,9,"[7, 11, 14, 26, 32, 34, 35, 37, 38]","['Casas', 'González', 'Gustavo Díaz Ordaz', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'San Nicolás', 'Tampico', 'Tula']"
10,29,25.90761709332417,74.208543,9,"[7, 11, 14, 19, 21, 26, 34, 37, 38]","['Casas', 'González', 'Gustavo Díaz Ordaz', 'Mainero', 'Matamoros', 'Nuevo Laredo', 'San Fernando', 'Tampico', 'Tula']"
1,85,26.013115761806652,87.858692,9,"[1, 7, 11, 14, 18, 19, 21, 26, 34]","['Aldama', 'Casas', 'González', 'Gustavo Díaz Ordaz', 'Llera', 'Mainero', 'Matamoros', 'Nuevo Laredo', 'San Fernando']"
24,73,26.535242904481727,81.262904,9,"[1, 6, 7, 18, 20, 26, 32, 33, 34]","['Aldama', 'Camargo', 'Casas', 'Llera', 'El Mante', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando']"
22,29,26.611650367021625,81.262904,9,"[1, 6, 7, 18, 26, 32, 33, 34, 42]","['Aldama', 'Camargo', 'Casas', 'Llera', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando', 'Xicoténcatl']"
27,83,26.62734562115471,78.541369,9,"[2, 7, 14, 21, 26, 33, 34, 40, 42]","['Altamira', 'Casas', 'Gustavo Díaz Ordaz', 'Matamoros', 'Nuevo Laredo', 'San Carlos', 'San Fernando', 'Victoria', 'Xicoténcatl']"
18,77,26.64306926912415,81.262904,9,"[1, 7, 14, 21, 26, 28, 33, 34, 40]","['Aldama', 'Casas', 'Gustavo Díaz Ordaz', 'Matamoros', 'Nuevo Laredo', 'Ocampo', 'San Carlos', 'San Fernando', 'Victoria']"
28,73,26.77598639615204,81.262904,9,"[1, 6, 7, 26, 30, 32, 33, 34, 42]","['Aldama', 'Camargo', 'Casas', 'Nuevo Laredo', 'Palmillas', 'Río Bravo', 'San Carlos', 'San Fernando', 'Xicoténcatl']"
0,66,26.77735594514023,81.262904,9,"[1, 7, 14, 21, 26, 27, 34, 35, 40]","['Aldama', 'Casas', 'Gustavo Díaz Ordaz', 'Matamoros', 'Nuevo Laredo', 'Nuevo Morelos', 'San Fernando', 'San Nicolás', 'Victoria']"
14,85,26.792580022309743,85.066614,9,"[1, 11, 12, 14, 21, 26, 28, 34, 35]","['Aldama', 'González', 'Güémez', 'Gustavo Díaz Ordaz', 'Matamoros', 'Nuevo Laredo', 'Ocampo', 'San Fernando', 'San Nicolás']"
15,51,26.793432773477004,81.262904,9,"[1, 6, 7, 10, 26, 30, 32, 33, 34]","['Aldama', 'Camargo', 'Casas', 'Gómez Farías', 'Nuevo Laredo', 'Palmillas', 'Río Bravo', 'San Carlos', 'San Fernando']"
16,66,26.809454515734267,73.454405,9,"[2, 7, 10, 14, 21, 26, 33, 34, 40]","['Altamira', 'Casas', 'Gómez Farías', 'Gustavo Díaz Ordaz', 'Matamoros', 'Nuevo Laredo', 'San Carlos', 'San Fernando', 'Victoria']"
7,58,26.838158078413503,78.541369,9,"[0, 2, 14, 26, 32, 33, 34, 40, 42]","['Abasolo', 'Altamira', 'Gustavo Díaz Ordaz', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando', 'Victoria', 'Xicoténcatl']"
23,80,26.8683690232623,67.706109,9,"[2, 6, 7, 25, 26, 32, 33, 34, 42]","['Altamira', 'Camargo', 'Casas', 'Miquihuana', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando', 'Xicoténcatl']"
16,85,26.908948562949817,71.232803,9,"[2, 6, 7, 10, 26, 32, 33, 34, 40]","['Altamira', 'Camargo', 'Casas', 'Gómez Farías', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando', 'Victoria']"
6,98,27.009782355635235,81.262904,9,"[1, 6, 11, 26, 29, 32, 34, 35, 38]","['Aldama', 'Camargo', 'González', 'Nuevo Laredo', 'Padilla', 'Río Bravo', 'San Fernando', 'San Nicolás', 'Tula']"
16,79,27.035580603286764,67.706109,9,"[2, 6, 7, 10, 26, 32, 33, 34, 38]","['Altamira', 'Camargo', 'Casas', 'Gómez Farías', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando', 'Tula']"
11,34,27.243256046007062,69.722158,9,"[2, 6, 7, 26, 32, 34, 38, 41, 42]","['Altamira', 'Camargo', 'Casas', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Tula', 'Villagrán', 'Xicoténcatl']"
8,82,27.270894263455034,73.454405,9,"[2, 3, 7, 14, 21, 26, 30, 33, 34]","['Altamira', 'Antiguo Morelos', 'Casas', 'Gustavo Díaz Ordaz', 'Matamoros', 'Nuevo Laredo', 'Palmillas', 'San Carlos', 'San Fernando']"
7,33,27.355855442597047,73.454405,9,"[0, 2, 14, 26, 27, 32, 33, 34, 40]","['Abasolo', 'Altamira', 'Gustavo Díaz Ordaz', 'Nuevo Laredo', 'Nuevo Morelos', 'Río Bravo', 'San Carlos', 'San Fernando', 'Victoria']"
0,78,27.36475456179872,78.541369,9,"[2, 7, 24, 26, 32, 34, 40, 41, 42]","['Altamira', 'Casas', 'Miguel Alemán', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Victoria', 'Villagrán', 'Xicoténcatl']"
29,84,27.36711282854559,69.722158,9,"[2, 6, 7, 19, 26, 32, 34, 38, 42]","['Altamira', 'Camargo', 'Casas', 'Mainero', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Tula', 'Xicoténcatl']"
8,89,27.370388310670595,69.788658,9,"[2, 3, 6, 7, 26, 30, 32, 33, 34]","['Altamira', 'Antiguo Morelos', 'Camargo', 'Casas', 'Nuevo Laredo', 'Palmillas', 'Río Bravo', 'San Carlos', 'San Fernando']"
0,87,27.50163116635733,69.722158,9,"[2, 5, 7, 24, 26, 32, 34, 41, 42]","['Altamira', 'Bustamante', 'Casas', 'Miguel Alemán', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Villagrán', 'Xicoténcatl']"
22,79,27.599984949930263,79.739177,9,"[6, 7, 8, 18, 26, 32, 33, 34, 42]","['Camargo', 'Casas', 'Ciudad Madero', 'Llera', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando', 'Xicoténcatl']"
18,63,27.66482693184512,78.684483,9,"[7, 8, 14, 21, 26, 30, 33, 34, 42]","['Casas', 'Ciudad Madero', 'Gustavo Díaz Ordaz', 'Matamoros', 'Nuevo Laredo', 'Palmillas', 'San Carlos', 'San Fernando', 'Xicoténcatl']"
6,73,27.68359541300503,73.454405,9,"[2, 14, 17, 21, 26, 30, 33, 34, 42]","['Altamira', 'Gustavo Díaz Ordaz', 'Jiménez', 'Matamoros', 'Nuevo Laredo', 'Palmillas', 'San Carlos', 'San Fernando', 'Xicoténcatl']"
14,66,27.798369686128307,83.316397,9,"[1, 12, 14, 21, 26, 28, 34, 35, 40]","['Aldama', 'Güémez', 'Gustavo Díaz Ordaz', 'Matamoros', 'Nuevo Laredo', 'Ocampo', 'San Fernando', 'San Nicolás', 'Victoria']"
7,52,27.80602358087322,69.788658,9,"[0, 2, 6, 26, 27, 30, 32, 33, 34]","['Abasolo', 'Altamira', 'Camargo', 'Nuevo Laredo', 'Nuevo Morelos', 'Palmillas', 'Río Bravo', 'San Carlos', 'San Fernando']"
2,84,28.050103047881677,80.985011,9,"[0, 6, 8, 20, 26, 32, 34, 40, 41]","['Abasolo', 'Camargo', 'Ciudad Madero', 'El Mante', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Victoria', 'Villagrán']"
2,47,28.247906884362887,78.684483,9,"[0, 6, 8, 10, 26, 32, 34, 40, 41]","['Abasolo', 'Camargo', 'Ciudad Madero', 'Gómez Farías', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Victoria', 'Villagrán']"
13,67,29.80849365397137,82.016092,9,"[6, 8, 18, 19, 26, 27, 29, 32, 34]","['Camargo', 'Ciudad Madero', 'Llera', 'Mainero', 'Nuevo Laredo', 'Nuevo Morelos', 'Padilla', 'Río Bravo', 'San Fernando']"
14,78,32.531594221753565,80.642886,9,"[0, 2, 3, 13, 26, 30, 32, 35, 39]","['Abasolo', 'Altamira', 'Antiguo Morelos', 'Guerrero', 'Nuevo Laredo', 'Palmillas', 'Río Bravo', 'San Nicolás', 'Valle Hermoso']"
11,59,33.47166819979354,64.305504,9,"[2, 6, 7, 9, 26, 32, 38, 41, 42]","['Altamira', 'Camargo', 'Casas', 'Cruillas', 'Nuevo Laredo', 'Río Bravo', 'Tula', 'Villagrán', 'Xicoténcatl']"
29,82,33.77783757923238,67.706109,9,"[2, 6, 7, 19, 20, 22, 26, 32, 38]","['Altamira', 'Camargo', 'Casas', 'Mainero', 'El Mante', 'Méndez', 'Nuevo Laredo', 'Río Bravo', 'Tula']"
10,85,39.0566695455286,69.788658,9,"[2, 3, 7, 9, 19, 24, 26, 38, 39]","['Altamira', 'Antiguo Morelos', 'Casas', 'Cruillas', 'Mainero', 'Miguel Alemán', 'Nuevo Laredo', 'Tula', 'Valle Hermoso']"
6,10,40.905867009752136,69.722158,9,"[2, 13, 17, 20, 26, 30, 32, 33, 35]","['Altamira', 'Guerrero', 'Jiménez', 'El Mante', 'Nuevo Laredo', 'Palmillas', 'Río Bravo', 'San Carlos', 'San Nicolás']"
15,74,41.18293158706369,77.851593,9,"[6, 11, 17, 26, 30, 32, 33, 37, 42]","['Camargo', 'González', 'Jiménez', 'Nuevo Laredo', 'Palmillas', 'Río Bravo', 'San Carlos', 'Tampico', 'Xicoténcatl']"
18,35,41.422804298815635,77.851593,9,"[1, 8, 14, 17, 21, 26, 30, 33, 42]","['Aldama', 'Ciudad Madero', 'Gustavo Díaz Ordaz', 'Jiménez', 'Matamoros', 'Nuevo Laredo', 'Palmillas', 'San Carlos', 'Xicoténcatl']"
5,60,3.792068344553351,197.327862,10,"[0, 2, 7, 11, 21, 22, 31, 32, 34, 39]","['Abasolo', 'Altamira', 'Casas', 'González', 'Matamoros', 'Méndez', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
10,17,3.793611288180307,197.327862,10,"[1, 2, 7, 11, 21, 22, 31, 32, 34, 39]","['Aldama', 'Altamira', 'Casas', 'González', 'Matamoros', 'Méndez', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
16,54,3.870118395051585,197.327862,10,"[2, 7, 11, 21, 22, 31, 32, 33, 34, 39]","['Altamira', 'Casas', 'González', 'Matamoros', 'Méndez', 'Reynosa', 'Río Bravo', 'San Carlos', 'San Fernando', 'Valle Hermoso']"
0,58,3.9182121727592514,146.150389,10,"[2, 6, 7, 11, 21, 22, 31, 32, 34, 39]","['Altamira', 'Camargo', 'Casas', 'González', 'Matamoros', 'Méndez', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
0,90,4.080671554817162,129.804564,10,"[2, 7, 11, 21, 22, 24, 31, 32, 34, 39]","['Altamira', 'Casas', 'González', 'Matamoros', 'Méndez', 'Miguel Alemán', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
0,68,4.196939079436624,128.460678,10,"[2, 7, 11, 21, 22, 23, 31, 32, 34, 39]","['Altamira', 'Casas', 'González', 'Matamoros', 'Méndez', 'Mier', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
6,3,4.243769880219927,197.327862,10,"[0, 2, 11, 12, 21, 22, 31, 32, 34, 39]","['Abasolo', 'Altamira', 'González', 'Güémez', 'Matamoros', 'Méndez', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
2,66,4.2599922116216336,197.327862,10,"[7, 8, 11, 21, 22, 31, 32, 34, 36, 39]","['Casas', 'Ciudad Madero', 'González', 'Matamoros', 'Méndez', 'Reynosa', 'Río Bravo', 'San Fernando', 'Soto la Marina', 'Valle Hermoso']"
14,64,4.3298714987106,128.460678,10,"[2, 7, 11, 13, 21, 22, 31, 32, 34, 39]","['Altamira', 'Casas', 'González', 'Guerrero', 'Matamoros', 'Méndez', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
1,57,4.3302517498523025,197.327862,10,"[0, 7, 8, 11, 21, 22, 31, 32, 34, 39]","['Abasolo', 'Casas', 'Ciudad Madero', 'González', 'Matamoros', 'Méndez', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
17,80,4.408301800350535,197.327862,10,"[7, 8, 11, 21, 22, 31, 32, 33, 34, 39]","['Casas', 'Ciudad Madero', 'González', 'Matamoros', 'Méndez', 'Reynosa', 'Río Bravo', 'San Carlos', 'San Fernando', 'Valle Hermoso']"
1,58,4.456395578058203,146.150389,10,"[6, 7, 8, 11, 21, 22, 31, 32, 34, 39]","['Camargo', 'Casas', 'Ciudad Madero', 'González', 'Matamoros', 'Méndez', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
28,49,4.512016896995856,146.150389,10,"[6, 7, 11, 21, 22, 31, 32, 34, 37, 39]","['Camargo', 'Casas', 'González', 'Matamoros', 'Méndez', 'Reynosa', 'Río Bravo', 'San Fernando', 'Tampico', 'Valle Hermoso']"
6,50,4.5525397624452815,152.051734,10,"[0, 2, 6, 11, 21, 22, 31, 32, 34, 39]","['Abasolo', 'Altamira', 'Camargo', 'González', 'Matamoros', 'Méndez', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
1,82,4.618854960116113,129.804564,10,"[7, 8, 11, 21, 22, 24, 31, 32, 34, 39]","['Casas', 'Ciudad Madero', 'González', 'Matamoros', 'Méndez', 'Miguel Alemán', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
21,88,4.638722744673939,197.327862,10,"[7, 11, 21, 22, 31, 32, 34, 35, 37, 39]","['Casas', 'González', 'Matamoros', 'Méndez', 'Reynosa', 'Río Bravo', 'San Fernando', 'San Nicolás', 'Tampico', 'Valle Hermoso']"
13,76,4.674476279053766,129.804564,10,"[7, 11, 21, 22, 24, 31, 32, 34, 37, 39]","['Casas', 'González', 'Matamoros', 'Méndez', 'Miguel Alemán', 'Reynosa', 'Río Bravo', 'San Fernando', 'Tampico', 'Valle Hermoso']"
1,59,4.735122484735575,128.460678,10,"[7, 8, 11, 21, 22, 23, 31, 32, 34, 39]","['Casas', 'Ciudad Madero', 'González', 'Matamoros', 'Méndez', 'Mier', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
18,2,4.741089553648683,197.327862,10,"[0, 1, 7, 11, 21, 22, 31, 32, 34, 39]","['Abasolo', 'Aldama', 'Casas', 'González', 'Matamoros', 'Méndez', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
28,66,4.790743803673229,128.460678,10,"[7, 11, 21, 22, 23, 31, 32, 34, 37, 39]","['Casas', 'González', 'Matamoros', 'Méndez', 'Mier', 'Reynosa', 'Río Bravo', 'San Fernando', 'Tampico', 'Valle Hermoso']"
6,87,4.816090866949149,146.150389,10,"[2, 6, 11, 21, 22, 29, 31, 32, 34, 39]","['Altamira', 'Camargo', 'González', 'Matamoros', 'Méndez', 'Padilla', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
3,54,4.867233381854583,146.150389,10,"[1, 6, 7, 11, 21, 22, 31, 32, 34, 39]","['Aldama', 'Camargo', 'Casas', 'González', 'Matamoros', 'Méndez', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
2,78,4.8680549040095515,128.460678,10,"[7, 8, 11, 13, 21, 22, 31, 32, 34, 39]","['Casas', 'Ciudad Madero', 'González', 'Guerrero', 'Matamoros', 'Méndez', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
3,74,5.029692763912493,129.804564,10,"[1, 7, 11, 21, 22, 24, 31, 32, 34, 39]","['Aldama', 'Casas', 'González', 'Matamoros', 'Méndez', 'Miguel Alemán', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
26,62,5.061074095386112,146.150389,10,"[6, 7, 11, 21, 22, 31, 32, 34, 36, 39]","['Camargo', 'Casas', 'González', 'Matamoros', 'Méndez', 'Reynosa', 'Río Bravo', 'San Fernando', 'Soto la Marina', 'Valle Hermoso']"
5,67,5.138918504543778,125.23272,10,"[2, 11, 12, 21, 22, 23, 31, 32, 34, 39]","['Altamira', 'González', 'Güémez', 'Matamoros', 'Méndez', 'Mier', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
3,72,5.145960288531956,128.460678,10,"[1, 7, 11, 21, 22, 23, 31, 32, 34, 39]","['Aldama', 'Casas', 'González', 'Matamoros', 'Méndez', 'Mier', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
20,92,5.209383684115014,146.150389,10,"[6, 7, 11, 21, 22, 31, 32, 33, 34, 39]","['Camargo', 'Casas', 'González', 'Matamoros', 'Méndez', 'Reynosa', 'Río Bravo', 'San Carlos', 'San Fernando', 'Valle Hermoso']"
26,43,5.223533477444023,129.804564,10,"[7, 11, 21, 22, 24, 31, 32, 34, 36, 39]","['Casas', 'González', 'Matamoros', 'Méndez', 'Miguel Alemán', 'Reynosa', 'Río Bravo', 'San Fernando', 'Soto la Marina', 'Valle Hermoso']"
8,30,5.2718509238177536,125.23272,10,"[2, 11, 12, 13, 21, 22, 31, 32, 34, 39]","['Altamira', 'González', 'Güémez', 'Guerrero', 'Matamoros', 'Méndez', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
26,46,5.339801002063486,128.460678,10,"[7, 11, 21, 22, 23, 31, 32, 34, 36, 39]","['Casas', 'González', 'Matamoros', 'Méndez', 'Mier', 'Reynosa', 'Río Bravo', 'San Fernando', 'Soto la Marina', 'Valle Hermoso']"
4,51,5.512775631052689,146.150389,10,"[6, 11, 12, 21, 22, 31, 32, 34, 36, 39]","['Camargo', 'González', 'Güémez', 'Matamoros', 'Méndez', 'Reynosa', 'Río Bravo', 'San Fernando', 'Soto la Marina', 'Valle Hermoso']"
5,75,5.5995143367154245,122.698237,10,"[2, 11, 21, 22, 23, 31, 32, 34, 39, 40]","['Altamira', 'González', 'Matamoros', 'Méndez', 'Mier', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
4,46,5.675235013110599,129.804564,10,"[11, 12, 21, 22, 24, 31, 32, 34, 36, 39]","['González', 'Güémez', 'Matamoros', 'Méndez', 'Miguel Alemán', 'Reynosa', 'Río Bravo', 'San Fernando', 'Soto la Marina', 'Valle Hermoso']"
17,67,5.677101909842729,125.23272,10,"[8, 11, 12, 21, 22, 23, 31, 32, 34, 39]","['Ciudad Madero', 'González', 'Güémez', 'Matamoros', 'Méndez', 'Mier', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
0,39,5.7324467559894,106.008269,10,"[2, 11, 13, 21, 22, 31, 32, 34, 39, 40]","['Altamira', 'González', 'Guerrero', 'Matamoros', 'Méndez', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
1,72,5.791502537730062,125.23272,10,"[11, 12, 21, 22, 23, 31, 32, 34, 36, 39]","['González', 'Güémez', 'Matamoros', 'Méndez', 'Mier', 'Reynosa', 'Río Bravo', 'San Fernando', 'Soto la Marina', 'Valle Hermoso']"
20,86,5.792978184482043,129.804564,10,"[7, 11, 21, 22, 24, 31, 32, 34, 39, 40]","['Casas', 'González', 'Matamoros', 'Méndez', 'Miguel Alemán', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
24,60,5.810034329116704,125.23272,10,"[8, 11, 12, 13, 21, 22, 31, 32, 34, 39]","['Ciudad Madero', 'González', 'Güémez', 'Guerrero', 'Matamoros', 'Méndez', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
20,63,5.860598857022222,128.460678,10,"[4, 7, 11, 21, 22, 23, 31, 32, 34, 39]","['Burgos', 'Casas', 'González', 'Matamoros', 'Méndez', 'Mier', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
13,37,5.86176207596073,125.23272,10,"[0, 11, 12, 21, 22, 23, 31, 32, 34, 39]","['Abasolo', 'González', 'Güémez', 'Matamoros', 'Méndez', 'Mier', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
10,62,5.865864780516636,122.698237,10,"[7, 11, 18, 21, 22, 23, 31, 32, 34, 39]","['Casas', 'González', 'Llera', 'Matamoros', 'Méndez', 'Mier', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
1,70,5.879552621662669,122.698237,10,"[11, 21, 22, 23, 31, 32, 34, 36, 39, 40]","['González', 'Matamoros', 'Méndez', 'Mier', 'Reynosa', 'Río Bravo', 'San Fernando', 'Soto la Marina', 'Valle Hermoso', 'Victoria']"
