p,seed,solucion,f1_promedio_ponderado_km,f2_distancia_maxima_km,indices_centros,centros
3,21,8,89.5044624580781,138.045942,"[20, 22, 24]","['El Mante', 'Méndez', 'Miguel Alemán']"
3,21,9,57.96026278850363,171.210441,"[14, 18, 39]","['Gustavo Díaz Ordaz', 'Llera', 'Valle Hermoso']"
3,21,10,88.64983778054405,141.396971,"[22, 24, 42]","['Méndez', 'Miguel Alemán', 'Xicoténcatl']"
3,21,11,57.53560466761939,176.097157,"[14, 36, 39]","['Gustavo Díaz Ordaz', 'Soto la Marina', 'Valle Hermoso']"
3,22,1,74.24941736268339,150.277393,"[6, 34, 42]","['Camargo', 'San Fernando', 'Xicoténcatl']"
3,22,2,32.56141237266288,218.757001,"[11, 32, 34]","['González', 'Río Bravo', 'San Fernando']"
3,22,3,70.87439659669022,159.121441,"[6, 11, 34]","['Camargo', 'González', 'San Fernando']"
3,22,4,39.789813631059396,197.327862,"[11, 31, 34]","['González', 'Reynosa', 'San Fernando']"
3,22,5,89.5044624580781,138.045942,"[20, 22, 24]","['El Mante', 'Méndez', 'Miguel Alemán']"
3,22,6,59.77113611663137,166.394431,"[11, 14, 34]","['González', 'Gustavo Díaz Ordaz', 'San Fernando']"
3,22,7,81.97187386326387,146.150389,"[6, 22, 42]","['Camargo', 'Méndez', 'Xicoténcatl']"
3,22,8,88.64983778054405,141.396971,"[22, 24, 42]","['Méndez', 'Miguel Alemán', 'Xicoténcatl']"
3,22,9,57.082257357436454,190.624696,"[7, 14, 39]","['Casas', 'Gustavo Díaz Ordaz', 'Valle Hermoso']"
3,22,10,57.53560466761939,176.097157,"[14, 36, 39]","['Gustavo Díaz Ordaz', 'Soto la Marina', 'Valle Hermoso']"
3,22,11,57.96026278850363,171.210441,"[14, 18, 39]","['Gustavo Díaz Ordaz', 'Llera', 'Valle Hermoso']"
3,23,1,74.24941736268339,150.277393,"[6, 34, 42]","['Camargo', 'San Fernando', 'Xicoténcatl']"
3,23,2,57.96026278850363,171.210441,"[14, 18, 39]","['Gustavo Díaz Ordaz', 'Llera', 'Valle Hermoso']"
3,23,3,70.87439659669022,159.121441,"[6, 11, 34]","['Camargo', 'González', 'San Fernando']"
3,23,4,32.56141237266288,218.757001,"[11, 32, 34]","['González', 'Río Bravo', 'San Fernando']"
3,23,5,39.789813631059396,197.327862,"[11, 31, 34]","['González', 'Reynosa', 'San Fernando']"
3,23,6,59.77113611663137,166.394431,"[11, 14, 34]","['González', 'Gustavo Díaz Ordaz', 'San Fernando']"
3,23,7,81.97187386326387,146.150389,"[6, 22, 42]","['Camargo', 'Méndez', 'Xicoténcatl']"
3,23,8,57.53560466761939,176.097157,"[14, 36, 39]","['Gustavo Díaz Ordaz', 'Soto la Marina', 'Valle Hermoso']"
3,23,9,89.5044624580781,138.045942,"[20, 22, 24]","['El Mante', 'Méndez', 'Miguel Alemán']"
3,23,10,57.082257357436454,190.624696,"[7, 14, 39]","['Casas', 'Gustavo Díaz Ordaz', 'Valle Hermoso']"
3,23,11,88.64983778054405,141.396971,"[22, 24, 42]","['Méndez', 'Miguel Alemán', 'Xicoténcatl']"
3,24,1,88.64983778054405,141.396971,"[22, 24, 42]","['Méndez', 'Miguel Alemán', 'Xicoténcatl']"
3,24,2,57.53560466761939,176.097157,"[14, 36, 39]","['Gustavo Díaz Ordaz', 'Soto la Marina', 'Valle Hermoso']"
3,24,3,81.97187386326387,146.150389,"[6, 22, 42]","['Camargo', 'Méndez', 'Xicoténcatl']"
3,24,4,74.24941736268339,150.277393,"[6, 34, 42]","['Camargo', 'San Fernando', 'Xicoténcatl']"
3,24,5,32.56141237266288,218.757001,"[11, 32, 34]","['González', 'Río Bravo', 'San Fernando']"
3,24,6,39.789813631059396,197.327862,"[11, 31, 34]","['González', 'Reynosa', 'San Fernando']"
3,24,7,57.082257357436454,190.624696,"[7, 14, 39]","['Casas', 'Gustavo Díaz Ordaz', 'Valle Hermoso']"
3,24,8,70.87439659669022,159.121441,"[6, 11, 34]","['Camargo', 'González', 'San Fernando']"
3,24,9,59.77113611663137,166.394431,"[11, 14, 34]","['González', 'Gustavo Díaz Ordaz', 'San Fernando']"
3,24,10,89.5044624580781,138.045942,"[20, 22, 24]","['El Mante', 'Méndez', 'Miguel Alemán']"
3,24,11,57.96026278850363,171.210441,"[14, 18, 39]","['Gustavo Díaz Ordaz', 'Llera', 'Valle Hermoso']"
3,25,1,88.64983778054405,141.396971,"[22, 24, 42]","['Méndez', 'Miguel Alemán', 'Xicoténcatl']"
3,25,2,81.97187386326387,146.150389,"[6, 22, 42]","['Camargo', 'Méndez', 'Xicoténcatl']"
3,25,3,57.53560466761939,176.097157,"[14, 36, 39]","['Gustavo Díaz Ordaz', 'Soto la Marina', 'Valle Hermoso']"
3,25,4,59.77113611663137,166.394431,"[11, 14, 34]","['González', 'Gustavo Díaz Ordaz', 'San Fernando']"
3,25,5,32.56141237266288,218.757001,"[11, 32, 34]","['González', 'Río Bravo', 'San Fernando']"
3,25,6,39.789813631059396,197.327862,"[11, 31, 34]","['González', 'Reynosa', 'San Fernando']"
3,25,7,74.24941736268339,150.277393,"[6, 34, 42]","['Camargo', 'San Fernando', 'Xicoténcatl']"
3,25,8,70.87439659669022,159.121441,"[6, 11, 34]","['Camargo', 'González', 'San Fernando']"
3,25,9,89.5044624580781,138.045942,"[20, 22, 24]","['El Mante', 'Méndez', 'Miguel Alemán']"
3,25,10,57.082257357436454,190.624696,"[7, 14, 39]","['Casas', 'Gustavo Díaz Ordaz', 'Valle Hermoso']"
3,25,11,57.96026278850363,171.210441,"[14, 18, 39]","['Gustavo Díaz Ordaz', 'Llera', 'Valle Hermoso']"
3,26,1,74.24941736268339,150.277393,"[6, 34, 42]","['Camargo', 'San Fernando', 'Xicoténcatl']"
3,26,2,57.53560466761939,176.097157,"[14, 36, 39]","['Gustavo Díaz Ordaz', 'Soto la Marina', 'Valle Hermoso']"
3,26,3,81.97187386326387,146.150389,"[6, 22, 42]","['Camargo', 'Méndez', 'Xicoténcatl']"
3,26,4,39.789813631059396,197.327862,"[11, 31, 34]","['González', 'Reynosa', 'San Fernando']"
3,26,5,70.87439659669022,159.121441,"[6, 11, 34]","['Camargo', 'González', 'San Fernando']"
3,26,6,57.082257357436454,190.624696,"[7, 14, 39]","['Casas', 'Gustavo Díaz Ordaz', 'Valle Hermoso']"
3,26,7,32.56141237266288,218.757001,"[11, 32, 34]","['González', 'Río Bravo', 'San Fernando']"
3,26,8,59.77113611663137,166.394431,"[11, 14, 34]","['González', 'Gustavo Díaz Ordaz', 'San Fernando']"
3,26,9,88.64983778054405,141.396971,"[22, 24, 42]","['Méndez', 'Miguel Alemán', 'Xicoténcatl']"
3,26,10,57.96026278850363,171.210441,"[14, 18, 39]","['Gustavo Díaz Ordaz', 'Llera', 'Valle Hermoso']"
3,26,11,89.5044624580781,138.045942,"[20, 22, 24]","['El Mante', 'Méndez', 'Miguel Alemán']"
3,27,1,57.53560466761939,176.097157,"[14, 36, 39]","['Gustavo Díaz Ordaz', 'Soto la Marina', 'Valle Hermoso']"
3,27,2,57.082257357436454,190.624696,"[7, 14, 39]","['Casas', 'Gustavo Díaz Ordaz', 'Valle Hermoso']"
3,27,3,74.24941736268339,150.277393,"[6, 34, 42]","['Camargo', 'San Fernando', 'Xicoténcatl']"
3,27,4,70.87439659669022,159.121441,"[6, 11, 34]","['Camargo', 'González', 'San Fernando']"
3,27,5,32.56141237266288,218.757001,"[11, 32, 34]","['González', 'Río Bravo', 'San Fernando']"
3,27,6,39.789813631059396,197.327862,"[11, 31, 34]","['González', 'Reynosa', 'San Fernando']"
3,27,7,59.77113611663137,166.394431,"[11, 14, 34]","['González', 'Gustavo Díaz Ordaz', 'San Fernando']"
3,27,8,57.96026278850363,171.210441,"[14, 18, 39]","['Gustavo Díaz Ordaz', 'Llera', 'Valle Hermoso']"
3,27,9,81.97187386326387,146.150389,"[6, 22, 42]","['Camargo', 'Méndez', 'Xicoténcatl']"
3,27,10,89.5044624580781,138.045942,"[20, 22, 24]","['El Mante', 'Méndez', 'Miguel Alemán']"
3,27,11,88.64983778054405,141.396971,"[22, 24, 42]","['Méndez', 'Miguel Alemán', 'Xicoténcatl']"
3,28,1,57.53560466761939,176.097157,"[14, 36, 39]","['Gustavo Díaz Ordaz', 'Soto la Marina', 'Valle Hermoso']"
3,28,2,57.96026278850363,171.210441,"[14, 18, 39]","['Gustavo Díaz Ordaz', 'Llera', 'Valle Hermoso']"
3,28,3,59.77113611663137,166.394431,"[11, 14, 34]","['González', 'Gustavo Díaz Ordaz', 'San Fernando']"
3,28,4,81.97187386326387,146.150389,"[6, 22, 42]","['Camargo', 'Méndez', 'Xicoténcatl']"
3,28,5,32.56141237266288,218.757001,"[11, 32, 34]","['González', 'Río Bravo', 'San Fernando']"
3,28,6,74.24941736268339,150.277393,"[6, 34, 42]","['Camargo', 'San Fernando', 'Xicoténcatl']"
3,28,7,39.789813631059396,197.327862,"[11, 31, 34]","['González', 'Reynosa', 'San Fernando']"
3,28,8,70.87439659669022,159.121441,"[6, 11, 34]","['Camargo', 'González', 'San Fernando']"
3,28,9,57.082257357436454,190.624696,"[7, 14, 39]","['Casas', 'Gustavo Díaz Ordaz', 'Valle Hermoso']"
3,28,10,88.64983778054405,141.396971,"[22, 24, 42]","['Méndez', 'Miguel Alemán', 'Xicoténcatl']"
3,28,11,89.5044624580781,138.045942,"[20, 22, 24]","['El Mante', 'Méndez', 'Miguel Alemán']"
3,29,1,59.77113611663137,166.394431,"[11, 14, 34]","['González', 'Gustavo Díaz Ordaz', 'San Fernando']"
3,29,2,74.24941736268339,150.277393,"[6, 34, 42]","['Camargo', 'San Fernando', 'Xicoténcatl']"
3,29,3,32.56141237266288,218.757001,"[11, 32, 34]","['González', 'Río Bravo', 'San Fernando']"
3,29,4,81.97187386326387,146.150389,"[6, 22, 42]","['Camargo', 'Méndez', 'Xicoténcatl']"
3,29,5,39.789813631059396,197.327862,"[11, 31, 34]","['González', 'Reynosa', 'San Fernando']"
3,29,6,57.082257357436454,190.624696,"[7, 14, 39]","['Casas', 'Gustavo Díaz Ordaz', 'Valle Hermoso']"
3,29,7,70.87439659669022,159.121441,"[6, 11, 34]","['Camargo', 'González', 'San Fernando']"
3,29,8,88.64983778054405,141.396971,"[22, 24, 42]","['Méndez', 'Miguel Alemán', 'Xicoténcatl']"
3,29,9,57.53560466761939,176.097157,"[14, 36, 39]","['Gustavo Díaz Ordaz', 'Soto la Marina', 'Valle Hermoso']"
3,29,10,89.5044624580781,138.045942,"[20, 22, 24]","['El Mante', 'Méndez', 'Miguel Alemán']"
3,29,11,57.96026278850363,171.210441,"[14, 18, 39]","['Gustavo Díaz Ordaz', 'Llera', 'Valle Hermoso']"
5,0,1,16.62166718898823,218.757001,"[11, 21, 32, 34, 39]","['González', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
5,0,2,17.352438277929657,197.327862,"[11, 21, 31, 32, 34]","['González', 'Matamoros', 'Reynosa', 'Río Bravo', 'San Fernando']"
5,0,3,19.509264540550127,159.121441,"[6, 11, 21, 32, 34]","['Camargo', 'González', 'Matamoros', 'Río Bravo', 'San Fernando']"
5,0,4,27.742051979345796,146.150389,"[6, 7, 11, 32, 34]","['Camargo', 'Casas', 'González', 'Río Bravo', 'San Fernando']"
5,0,5,22.884285306543312,150.277393,"[6, 21, 32, 34, 42]","['Camargo', 'Matamoros', 'Río Bravo', 'San Fernando', 'Xicoténcatl']"
5,0,6,29.702325248994832,106.008269,"[11, 13, 32, 34, 40]","['González', 'Guerrero', 'Río Bravo', 'San Fernando', 'Victoria']"
5,0,7,29.569392829720854,122.698237,"[11, 23, 32, 34, 40]","['González', 'Mier', 'Río Bravo', 'San Fernando', 'Victoria']"
5,0,8,29.02191024088095,125.23272,"[11, 12, 23, 32, 34]","['González', 'Güémez', 'Mier', 'Río Bravo', 'San Fernando']"
5,0,9,28.168142640762028,128.460678,"[7, 11, 23, 32, 34]","['Casas', 'González', 'Mier', 'Río Bravo', 'San Fernando']"
5,0,10,27.985636966192395,129.804564,"[7, 11, 24, 32, 34]","['Casas', 'González', 'Miguel Alemán', 'Río Bravo', 'San Fernando']"
5,1,1,16.62166718898823,218.757001,"[11, 21, 32, 34, 39]","['González', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
5,1,2,19.509264540550127,159.121441,"[6, 11, 21, 32, 34]","['Camargo', 'González', 'Matamoros', 'Río Bravo', 'San Fernando']"
5,1,3,17.352438277929657,197.327862,"[11, 21, 31, 32, 34]","['González', 'Matamoros', 'Reynosa', 'Río Bravo', 'San Fernando']"
5,1,4,29.702325248994832,106.008269,"[11, 13, 32, 34, 40]","['González', 'Guerrero', 'Río Bravo', 'San Fernando', 'Victoria']"
5,1,5,29.02191024088095,125.23272,"[11, 12, 23, 32, 34]","['González', 'Güémez', 'Mier', 'Río Bravo', 'San Fernando']"
5,1,6,27.985636966192395,129.804564,"[7, 11, 24, 32, 34]","['Casas', 'González', 'Miguel Alemán', 'Río Bravo', 'San Fernando']"
5,1,7,28.168142640762028,128.460678,"[7, 11, 23, 32, 34]","['Casas', 'González', 'Mier', 'Río Bravo', 'San Fernando']"
5,1,8,29.569392829720854,122.698237,"[11, 23, 32, 34, 40]","['González', 'Mier', 'Río Bravo', 'San Fernando', 'Victoria']"
5,1,9,22.884285306543312,150.277393,"[6, 21, 32, 34, 42]","['Camargo', 'Matamoros', 'Río Bravo', 'San Fernando', 'Xicoténcatl']"
5,1,10,27.742051979345796,146.150389,"[6, 7, 11, 32, 34]","['Camargo', 'Casas', 'González', 'Río Bravo', 'San Fernando']"
5,2,1,17.352438277929657,197.327862,"[11, 21, 31, 32, 34]","['González', 'Matamoros', 'Reynosa', 'Río Bravo', 'San Fernando']"
5,2,2,16.62166718898823,218.757001,"[11, 21, 32, 34, 39]","['González', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
5,2,3,28.168142640762028,128.460678,"[7, 11, 23, 32, 34]","['Casas', 'González', 'Mier', 'Río Bravo', 'San Fernando']"
5,2,4,29.702325248994832,106.008269,"[11, 13, 32, 34, 40]","['González', 'Guerrero', 'Río Bravo', 'San Fernando', 'Victoria']"
5,2,5,19.509264540550127,159.121441,"[6, 11, 21, 32, 34]","['Camargo', 'González', 'Matamoros', 'Río Bravo', 'San Fernando']"
5,2,6,27.985636966192395,129.804564,"[7, 11, 24, 32, 34]","['Casas', 'González', 'Miguel Alemán', 'Río Bravo', 'San Fernando']"
5,2,7,29.569392829720854,122.698237,"[11, 23, 32, 34, 40]","['González', 'Mier', 'Río Bravo', 'San Fernando', 'Victoria']"
5,2,8,27.742051979345796,146.150389,"[6, 7, 11, 32, 34]","['Camargo', 'Casas', 'González', 'Río Bravo', 'San Fernando']"
5,2,9,22.884285306543312,150.277393,"[6, 21, 32, 34, 42]","['Camargo', 'Matamoros', 'Río Bravo', 'San Fernando', 'Xicoténcatl']"
5,2,10,29.02191024088095,125.23272,"[11, 12, 23, 32, 34]","['González', 'Güémez', 'Mier', 'Río Bravo', 'San Fernando']"
5,3,1,17.352438277929657,197.327862,"[11, 21, 31, 32, 34]","['González', 'Matamoros', 'Reynosa', 'Río Bravo', 'San Fernando']"
5,3,2,22.884285306543312,150.277393,"[6, 21, 32, 34, 42]","['Camargo', 'Matamoros', 'Río Bravo', 'San Fernando', 'Xicoténcatl']"
5,3,3,19.509264540550127,159.121441,"[6, 11, 21, 32, 34]","['Camargo', 'González', 'Matamoros', 'Río Bravo', 'San Fernando']"
5,3,4,29.569392829720854,122.698237,"[11, 23, 32, 34, 40]","['González', 'Mier', 'Río Bravo', 'San Fernando', 'Victoria']"
5,3,5,27.742051979345796,146.150389,"[6, 7, 11, 32, 34]","['Camargo', 'Casas', 'González', 'Río Bravo', 'San Fernando']"
5,3,6,29.02191024088095,125.23272,"[11, 12, 23, 32, 34]","['González', 'Güémez', 'Mier', 'Río Bravo', 'San Fernando']"
5,3,7,16.62166718898823,218.757001,"[11, 21, 32, 34, 39]","['González', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
5,3,8,27.985636966192395,129.804564,"[7, 11, 24, 32, 34]","['Casas', 'González', 'Miguel Alemán', 'Río Bravo', 'San Fernando']"
5,3,9,28.168142640762028,128.460678,"[7, 11, 23, 32, 34]","['Casas', 'González', 'Mier', 'Río Bravo', 'San Fernando']"
5,3,10,29.702325248994832,106.008269,"[11, 13, 32, 34, 40]","['González', 'Guerrero', 'Río Bravo', 'San Fernando', 'Victoria']"
5,4,1,29.702325248994832,106.008269,"[11, 13, 32, 34, 40]","['González', 'Guerrero', 'Río Bravo', 'San Fernando', 'Victoria']"
5,4,2,16.62166718898823,218.757001,"[11, 21, 32, 34, 39]","['González', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
5,4,3,19.509264540550127,159.121441,"[6, 11, 21, 32, 34]","['Camargo', 'González', 'Matamoros', 'Río Bravo', 'San Fernando']"
5,4,4,29.02191024088095,125.23272,"[11, 12, 23, 32, 34]","['González', 'Güémez', 'Mier', 'Río Bravo', 'San Fernando']"
5,4,5,17.352438277929657,197.327862,"[11, 21, 31, 32, 34]","['González', 'Matamoros', 'Reynosa', 'Río Bravo', 'San Fernando']"
5,4,6,29.569392829720854,122.698237,"[11, 23, 32, 34, 40]","['González', 'Mier', 'Río Bravo', 'San Fernando', 'Victoria']"
5,4,7,22.884285306543312,150.277393,"[6, 21, 32, 34, 42]","['Camargo', 'Matamoros', 'Río Bravo', 'San Fernando', 'Xicoténcatl']"
5,4,8,28.168142640762028,128.460678,"[7, 11, 23, 32, 34]","['Casas', 'González', 'Mier', 'Río Bravo', 'San Fernando']"
5,4,9,27.742051979345796,146.150389,"[6, 7, 11, 32, 34]","['Camargo', 'Casas', 'González', 'Río Bravo', 'San Fernando']"
5,4,10,27.985636966192395,129.804564,"[7, 11, 24, 32, 34]","['Casas', 'González', 'Miguel Alemán', 'Río Bravo', 'San Fernando']"
5,5,1,27.742051979345796,146.150389,"[6, 7, 11, 32, 34]","['Camargo', 'Casas', 'González', 'Río Bravo', 'San Fernando']"
5,5,2,17.352438277929657,197.327862,"[11, 21, 31, 32, 34]","['González', 'Matamoros', 'Reynosa', 'Río Bravo', 'San Fernando']"
5,5,3,28.168142640762028,128.460678,"[7, 11, 23, 32, 34]","['Casas', 'González', 'Mier', 'Río Bravo', 'San Fernando']"
5,5,4,16.62166718898823,218.757001,"[11, 21, 32, 34, 39]","['González', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
5,5,5,29.02191024088095,125.23272,"[11, 12, 23, 32, 34]","['González', 'Güémez', 'Mier', 'Río Bravo', 'San Fernando']"
5,5,6,19.509264540550127,159.121441,"[6, 11, 21, 32, 34]","['Camargo', 'González', 'Matamoros', 'Río Bravo', 'San Fernando']"
5,5,7,29.569392829720854,122.698237,"[11, 23, 32, 34, 40]","['González', 'Mier', 'Río Bravo', 'San Fernando', 'Victoria']"
5,5,8,22.884285306543312,150.277393,"[6, 21, 32, 34, 42]","['Camargo', 'Matamoros', 'Río Bravo', 'San Fernando', 'Xicoténcatl']"
5,5,9,29.702325248994832,106.008269,"[11, 13, 32, 34, 40]","['González', 'Guerrero', 'Río Bravo', 'San Fernando', 'Victoria']"
5,5,10,27.985636966192395,129.804564,"[7, 11, 24, 32, 34]","['Casas', 'González', 'Miguel Alemán', 'Río Bravo', 'San Fernando']"
5,6,1,27.742051979345796,146.150389,"[6, 7, 11, 32, 34]","['Camargo', 'Casas', 'González', 'Río Bravo', 'San Fernando']"
5,6,2,17.352438277929657,197.327862,"[11, 21, 31, 32, 34]","['González', 'Matamoros', 'Reynosa', 'Río Bravo', 'San Fernando']"
5,6,3,19.509264540550127,159.121441,"[6, 11, 21, 32, 34]","['Camargo', 'González', 'Matamoros', 'Río Bravo', 'San Fernando']"
5,6,4,16.62166718898823,218.757001,"[11, 21, 32, 34, 39]","['González', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
5,6,5,29.702325248994832,106.008269,"[11, 13, 32, 34, 40]","['González', 'Guerrero', 'Río Bravo', 'San Fernando', 'Victoria']"
5,6,6,27.985636966192395,129.804564,"[7, 11, 24, 32, 34]","['Casas', 'González', 'Miguel Alemán', 'Río Bravo', 'San Fernando']"
5,6,7,22.884285306543312,150.277393,"[6, 21, 32, 34, 42]","['Camargo', 'Matamoros', 'Río Bravo', 'San Fernando', 'Xicoténcatl']"
5,6,8,29.02191024088095,125.23272,"[11, 12, 23, 32, 34]","['González', 'Güémez', 'Mier', 'Río Bravo', 'San Fernando']"
5,6,9,29.569392829720854,122.698237,"[11, 23, 32, 34, 40]","['González', 'Mier', 'Río Bravo', 'San Fernando', 'Victoria']"
5,6,10,28.168142640762028,128.460678,"[7, 11, 23, 32, 34]","['Casas', 'González', 'Mier', 'Río Bravo', 'San Fernando']"
5,7,1,17.352438277929657,197.327862,"[11, 21, 31, 32, 34]","['González', 'Matamoros', 'Reynosa', 'Río Bravo', 'San Fernando']"
5,7,2,29.569392829720854,122.698237,"[11, 23, 32, 34, 40]","['González', 'Mier', 'Río Bravo', 'San Fernando', 'Victoria']"
5,7,3,27.742051979345796,146.150389,"[6, 7, 11, 32, 34]","['Camargo', 'Casas', 'González', 'Río Bravo', 'San Fernando']"
5,7,4,19.509264540550127,159.121441,"[6, 11, 21, 32, 34]","['Camargo', 'González', 'Matamoros', 'Río Bravo', 'San Fernando']"
5,7,5,22.884285306543312,150.277393,"[6, 21, 32, 34, 42]","['Camargo', 'Matamoros', 'Río Bravo', 'San Fernando', 'Xicoténcatl']"
5,7,6,16.62166718898823,218.757001,"[11, 21, 32, 34, 39]","['González', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
5,7,7,28.168142640762028,128.460678,"[7, 11, 23, 32, 34]","['Casas', 'González', 'Mier', 'Río Bravo', 'San Fernando']"
5,7,8,27.985636966192395,129.804564,"[7, 11, 24, 32, 34]","['Casas', 'González', 'Miguel Alemán', 'Río Bravo', 'San Fernando']"
5,7,9,29.702325248994832,106.008269,"[11, 13, 32, 34, 40]","['González', 'Guerrero', 'Río Bravo', 'San Fernando', 'Victoria']"
5,7,10,29.02191024088095,125.23272,"[11, 12, 23, 32, 34]","['González', 'Güémez', 'Mier', 'Río Bravo', 'San Fernando']"
5,8,1,16.62166718898823,218.757001,"[11, 21, 32, 34, 39]","['González', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
5,8,2,19.509264540550127,159.121441,"[6, 11, 21, 32, 34]","['Camargo', 'González', 'Matamoros', 'Río Bravo', 'San Fernando']"
5,8,3,17.352438277929657,197.327862,"[11, 21, 31, 32, 34]","['González', 'Matamoros', 'Reynosa', 'Río Bravo', 'San Fernando']"
5,8,4,29.02191024088095,125.23272,"[11, 12, 23, 32, 34]","['González', 'Güémez', 'Mier', 'Río Bravo', 'San Fernando']"
5,8,5,27.742051979345796,146.150389,"[6, 7, 11, 32, 34]","['Camargo', 'Casas', 'González', 'Río Bravo', 'San Fernando']"
5,8,6,29.702325248994832,106.008269,"[11, 13, 32, 34, 40]","['González', 'Guerrero', 'Río Bravo', 'San Fernando', 'Victoria']"
5,8,7,22.884285306543312,150.277393,"[6, 21, 32, 34, 42]","['Camargo', 'Matamoros', 'Río Bravo', 'San Fernando', 'Xicoténcatl']"
5,8,8,27.985636966192395,129.804564,"[7, 11, 24, 32, 34]","['Casas', 'González', 'Miguel Alemán', 'Río Bravo', 'San Fernando']"
5,8,9,29.569392829720854,122.698237,"[11, 23, 32, 34, 40]","['González', 'Mier', 'Río Bravo', 'San Fernando', 'Victoria']"
5,8,10,28.168142640762028,128.460678,"[7, 11, 23, 32, 34]","['Casas', 'González', 'Mier', 'Río Bravo', 'San Fernando']"
5,9,1,29.702325248994832,106.008269,"[11, 13, 32, 34, 40]","['González', 'Guerrero', 'Río Bravo', 'San Fernando', 'Victoria']"
5,9,2,17.352438277929657,197.327862,"[11, 21, 31, 32, 34]","['González', 'Matamoros', 'Reynosa', 'Río Bravo', 'San Fernando']"
5,9,3,19.509264540550127,159.121441,"[6, 11, 21, 32, 34]","['Camargo', 'González', 'Matamoros', 'Río Bravo', 'San Fernando']"
5,9,4,29.569392829720854,122.698237,"[11, 23, 32, 34, 40]","['González', 'Mier', 'Río Bravo', 'San Fernando', 'Victoria']"
